,filepath,category,fold,filename,features
71,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18074-B-6.wav,hen,1.0,,"[-3.51639038e+02  6.40036316e+01  2.44535875e+00 -8.39835739e+00
 -1.28689861e+01 -1.73812294e+01 -4.42802954e+00  1.01339798e+01
  1.19965553e+01  1.11168299e+01  8.89957905e+00  3.32752705e+00
 -2.67930210e-01 -3.14473748e+00 -1.80402935e+00 -7.92895257e-01
 -2.65858960e+00  1.95122468e+00  6.38476896e+00  2.85441589e+00
  2.23145533e+00  7.04710037e-02 -4.71422702e-01 -6.87637925e-02
 -1.50806427e-01 -1.65458262e-01  1.24219526e-02 -3.03628333e-02
 -3.96846607e-03  1.21277139e-01  8.98676217e-02  4.05027680e-02
 -2.15824153e-02 -5.58934733e-02 -8.92544091e-02 -3.43812839e-03
 -3.99319157e-02 -2.31071096e-02  5.40588573e-02 -1.86499618e-02
  1.12763368e-01  9.36364084e-02  2.04887744e-02  9.81607288e-03
  1.50313908e-02 -8.03765561e-03 -4.93444912e-02  1.10284491e-02
 -1.25916824e-02  4.25153747e-02  4.96248417e-02  2.33606938e-02
 -2.45528668e-02 -3.12112346e-02  1.17179647e-03 -4.65998463e-02
 -1.48565508e-02 -1.49723375e-02 -1.43714081e-02  2.93307099e-02
  2.68175649e+03  4.27936725e-02  5.81780294e+03]"
72,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-181071-A-40.wav,helicopter,1.0,,"[-1.80228592e+02  2.14887222e+02 -5.70444412e+01  4.79897423e+01
 -1.56183023e+01  1.07643330e+00 -4.55810118e+00 -1.47235832e+01
 -1.02093792e+01 -1.19858398e+01 -8.06887722e+00 -7.06765175e+00
  1.33349931e+00 -4.75991917e+00 -2.19102693e+00 -4.48144960e+00
 -2.91977692e+00 -1.84859097e+00  2.77645087e+00  7.50649595e+00
  1.52456313e-01  3.54789235e-02 -2.37228423e-02  2.88691558e-03
  1.64559819e-02  4.79412228e-02  1.86838172e-02  4.74166125e-02
  2.78536603e-02 -2.54939236e-02 -4.71792780e-02 -2.02755965e-02
 -1.54978586e-02 -2.13693231e-02  1.40056126e-02  1.28574949e-02
  7.59151240e-04  4.40932289e-02  4.99802381e-02  3.64301987e-02
 -3.23366672e-02 -1.58033788e-01  1.43563017e-01 -8.70874450e-02
  1.76487043e-02 -1.25333425e-02  3.08294334e-02  5.47264665e-02
  5.02202706e-03  2.27591973e-02  2.98380526e-03  7.03451596e-03
 -1.74230356e-02 -5.63656725e-03  8.37272871e-03 -1.99482199e-02
 -1.98152997e-02 -1.52029442e-02 -1.50306709e-02  2.17161924e-02
  9.57271329e+02  2.36678781e-04  1.83291423e+03]"
73,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-181071-B-40.wav,helicopter,1.0,,"[-1.66503815e+02  2.12439240e+02 -4.33361549e+01  4.16123009e+01
 -1.40124769e+01  1.99324214e+00 -8.64962864e+00 -6.52452707e+00
 -1.14733772e+01 -7.21589756e+00 -7.68952036e+00 -9.89540195e+00
  1.30858445e+00 -8.43297482e+00 -6.98876262e-01 -3.90004754e+00
  1.80529022e+00 -2.87126112e+00 -2.80934477e+00  4.27477694e+00
 -2.33274214e-02  6.32643551e-02 -7.23858699e-02 -6.69303630e-03
 -5.41917607e-02 -4.42579482e-03 -1.11412210e-02 -2.59342901e-02
 -1.55247189e-02 -5.56738302e-03 -2.40764283e-02  9.39567201e-03
 -7.34041585e-03 -3.95159200e-02  1.07137151e-02  3.52312289e-02
  5.73571399e-02  2.60487408e-03  9.61772073e-03  2.39662211e-02
 -5.90167649e-04 -7.75415525e-02  7.35644177e-02 -2.80884635e-02
  1.79965254e-02 -6.18761554e-02 -1.55959080e-03  1.97168980e-02
  1.69099402e-02 -1.19268810e-02  1.33173726e-02 -1.18905483e-02
 -1.38181495e-02  3.90356369e-02  3.66985872e-02  1.43771656e-02
 -1.84933618e-02  8.80768523e-03 -2.32952703e-02 -4.50600084e-04
  8.87504487e+02  2.76442355e-04  1.62919617e+03]"
74,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18527-A-44.wav,engine,1.0,,"[-2.00482529e+02  1.34047623e+02 -2.92645416e+01  2.45343151e+01
 -2.10848188e+00  1.64134655e+01  8.12738705e+00  1.19571114e+01
  5.90766525e+00  4.77175474e+00  4.65326548e+00  1.28650675e+01
  4.22144413e+00  6.41856956e+00  4.16575956e+00  1.02854481e+01
  8.91998959e+00  1.14546938e+01  2.90806580e+00  1.17819405e+00
  2.44140029e-01 -8.27393383e-02  2.04679698e-01 -5.63015752e-02
  7.16645569e-02  1.06635904e-02  5.90121299e-02 -8.73745792e-03
  4.05974910e-02  2.58860812e-02  4.62106382e-03 -1.91046596e-02
  2.59869527e-02  1.19894790e-02  2.62547210e-02  2.32873950e-02
  8.36620387e-03 -2.85975654e-02  1.75854191e-02  6.77046506e-03
  1.43541232e-01 -2.35542491e-01  1.07391834e-01 -2.13989876e-02
  2.30616610e-02 -4.38461751e-02  1.43894777e-02  7.82004092e-04
  1.42527772e-02 -2.48417811e-04  1.28146233e-02 -8.93963780e-03
 -1.87990703e-02  1.25285871e-02 -1.44409202e-02 -2.86783595e-02
 -1.70661341e-02  5.44643402e-03  3.21533275e-03  1.78451426e-02
  1.44026076e+03  4.98588011e-03  2.99959513e+03]"
75,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18527-B-44.wav,engine,1.0,,"[-2.23169632e+02  1.66040634e+02 -2.04646225e+01  2.32557106e+01
 -1.16971147e+00  2.20251217e+01  1.18729753e+01  8.26747417e+00
  8.37967587e+00  1.30640860e+01  3.74266839e+00  1.23865738e+01
  6.94121504e+00  5.46117878e+00  7.11714125e+00  9.52791595e+00
  5.47937346e+00  6.66059160e+00  2.49782372e+00  3.73071647e+00
 -3.05619091e-01  1.22232847e-01 -1.96437128e-02  5.63500449e-02
 -3.72318216e-02 -2.37545799e-02 -4.81051654e-02  1.02846045e-02
 -1.08460523e-02  8.80555715e-03 -1.26253068e-02 -1.59542728e-02
 -1.90556012e-02 -4.19104751e-03 -1.38802947e-02  9.22717061e-03
 -3.47539037e-02 -1.55529324e-02 -6.14691898e-03 -2.73050219e-02
  5.28645813e-02 -8.05115178e-02  7.94376731e-02 -5.01342788e-02
 -9.64523200e-03 -1.69645883e-02  2.66112201e-02 -1.60751387e-03
 -2.58870497e-02 -1.16678663e-02  2.95546055e-02  1.36472471e-02
 -8.38416629e-03 -1.90462749e-02 -3.89742292e-03 -2.37156916e-02
 -2.57753879e-02 -1.76533218e-02  1.28584215e-03 -1.67166081e-03
  8.90012879e+02  6.26179331e-04  1.71861877e+03]"
76,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18631-A-23.wav,breathing,1.0,,"[-3.17189301e+02  1.45748077e+02 -1.72999973e+01  1.82635574e+01
 -7.63110444e-02  1.36951666e+01  1.27669640e+01 -3.88295341e+00
 -4.94730854e+00  3.63279939e+00  8.05213928e+00 -6.32929707e+00
 -4.53392267e+00 -8.21641064e+00 -5.95351839e+00 -6.51242197e-01
 -8.88874722e+00 -8.62647820e+00 -1.04634056e+01 -6.48498201e+00
 -1.18962906e-01 -1.45478293e-01  6.90544695e-02  2.91544851e-03
 -3.90386023e-02 -1.79943889e-02 -1.71873987e-01 -2.34029051e-02
  1.25070969e-02 -5.05428463e-02 -5.06263115e-02 -4.28249389e-02
 -9.72587056e-03  2.76280642e-02  5.56216724e-02  4.19270946e-03
 -3.54675986e-02 -1.71221420e-02 -4.90574259e-03 -2.36945674e-02
 -1.01926133e-01 -2.88214236e-02  4.75956686e-02  1.80886855e-04
  9.85207385e-04 -1.07235117e-02 -1.92683488e-02  1.29058715e-02
  1.88726056e-02 -9.53932572e-03 -1.96069274e-02  1.08461697e-02
  2.83813998e-02  2.19243802e-02 -7.23333005e-03 -3.49091832e-03
  2.63521224e-02  3.50788399e-03  2.32758168e-02  1.33211194e-02
  1.40544391e+03  8.65884591e-03  2.73945211e+03]"
77,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18655-A-31.wav,mouse_click,1.0,,"[-6.70212769e+02  2.24858894e+01  1.34820080e+01  5.35218096e+00
  4.37434006e+00  1.40394700e+00  2.32107401e+00  4.03531694e+00
  1.71025491e+00  2.38274026e+00  3.55903316e+00  5.25275087e+00
  4.92157984e+00  2.59246063e+00  1.87513983e+00  2.58615279e+00
  1.62963247e+00  9.28704679e-01  1.33482695e+00  2.40380192e+00
  3.46061349e-01  2.26552389e-03  6.30297139e-02 -3.65875028e-02
 -5.19681685e-02 -4.57094386e-02 -2.87596248e-02  8.25251918e-03
 -6.20330591e-03  2.07961295e-02  1.58224087e-02  8.79380107e-03
  2.86936499e-02 -1.89603318e-03 -7.21062766e-04  8.51748232e-03
  4.01794538e-03  9.07391682e-03  5.13545657e-03  3.74877197e-03
 -5.07581413e-01 -1.15366369e-01 -9.55839008e-02 -4.09719497e-02
 -6.61119595e-02 -8.83230474e-04 -4.34275903e-03 -3.38564366e-02
 -2.35478505e-02 -1.28825731e-03  5.34249889e-03 -4.05820571e-02
 -3.15591246e-02 -2.30139159e-02 -2.75630853e-03 -2.88425107e-02
  7.03813648e-03 -5.70991449e-03 -1.21981455e-02 -1.75369736e-02
  8.75580997e+02  6.86490536e-01  1.86267192e+03]"
78,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-187207-A-20.wav,crying_baby,1.0,,"[-2.80298553e+02  9.85002060e+01 -4.87240601e+00  4.70423460e+00
 -1.67894878e+01  4.09974486e-01  4.54985619e+00 -8.75733566e+00
  8.11894321e+00  6.92170000e+00  2.04178429e+00 -3.80039501e+00
 -3.80604601e+00 -2.68354678e+00  5.25377321e+00  9.22192860e+00
  1.26887627e+01  4.85731888e+00 -2.77424479e+00 -7.17319393e+00
  8.05839062e-01  5.92198193e-01  8.16305131e-02 -1.39585748e-01
 -1.55778900e-01 -1.42549619e-01 -1.66636482e-02 -1.12113521e-01
  4.14837943e-03  5.77477403e-02 -3.25514749e-02 -5.78637458e-02
 -6.23355806e-02 -5.96796758e-02 -9.71568096e-03  6.44530952e-02
  5.72864488e-02  6.38283119e-02  2.53626779e-02 -4.16557528e-02
 -4.97255772e-01 -5.77215962e-02  7.28328824e-02 -1.10348463e-02
 -9.20922682e-03  1.53975924e-02 -3.75021063e-02  8.97420868e-02
 -7.15999007e-02 -5.67356274e-02 -1.10370470e-02 -2.80174725e-02
 -6.99161692e-03  8.54759943e-03  3.89790460e-02 -1.06951304e-01
 -1.74829699e-02 -2.20113341e-03  6.14899152e-04  7.72054270e-02
  1.69079935e+03  5.10010729e-03  3.22011108e+03]"
79,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18755-A-4.wav,frog,1.0,,"[-1.71108765e+02  1.19363731e+02 -8.94841461e+01  1.66541348e+01
  2.36329842e+00 -2.70944166e+00  1.88997593e+01 -1.27197828e+01
  9.99001026e+00 -7.31339276e-01 -9.28932381e+00  7.24290705e+00
  1.91403913e+00  4.08014250e+00  6.34768772e+00  1.45869427e+01
  1.09935102e+01  1.32579269e+01  6.64730883e+00  8.19217587e+00
 -4.09904756e-02 -2.85983056e-01  5.91675788e-02  8.01845491e-02
 -4.14902456e-02 -3.88140678e-02  1.21060731e-02  1.47494912e-01
  3.27795409e-02 -1.43432871e-01 -5.59235774e-02  4.91628982e-02
  5.15842140e-02 -2.23038904e-02  2.59439498e-02  4.20408249e-02
  4.96071354e-02 -1.34125486e-01 -5.44432625e-02 -5.11979982e-02
 -2.48461831e-02 -1.27713010e-01 -1.73812620e-02  1.56718271e-03
  5.47796721e-03 -1.93261658e-03  2.82342657e-02  6.29821979e-03
  3.70318890e-02  1.34048648e-02 -6.83637485e-02  1.96719747e-02
 -2.78304555e-02 -6.86521679e-02  7.09058624e-03  1.50691047e-02
  2.69946251e-02  6.66489303e-02  2.48136502e-02 -6.22708015e-02
  2.00393946e+03  5.63063053e-03  3.13128662e+03]"
80,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18755-B-4.wav,frog,1.0,,"[-1.53868378e+02  1.01689217e+02 -7.29674225e+01  8.49577713e+00
  3.37742901e+00 -5.81270361e+00  7.96992445e+00 -3.08399796e+00
 -4.58028734e-01  2.18144488e+00 -5.70570707e+00  2.48960996e+00
  8.67020035e+00  4.27668333e+00  1.11658821e+01  1.08542957e+01
  1.49373798e+01  8.62958908e+00  1.63139133e+01  6.52575922e+00
  3.37361872e-01  4.14495124e-04 -2.01842278e-01  2.25153491e-02
 -1.06487803e-01  9.38492939e-02  2.65487041e-02 -2.68565547e-02
  1.14175640e-01 -1.15706921e-01  1.20166428e-01  6.78106584e-03
 -1.32692620e-01  7.15436861e-02  5.97825050e-02  5.05732223e-02
  4.20016199e-02  2.45057177e-02 -5.91964237e-02  4.69674915e-02
  3.72899860e-01 -2.43081465e-01 -6.06286600e-02 -7.11061805e-02
  1.34058878e-01  6.46969974e-02  2.80538183e-02 -2.82473825e-02
 -4.03554924e-02  4.70524356e-02 -2.38399114e-02 -2.85512786e-02
 -5.54332063e-02 -1.69394575e-02 -2.18516011e-02  4.70030215e-03
 -3.98878306e-02 -3.28271240e-02 -5.69520611e-03 -2.03310419e-02
  2.21889930e+03  1.86539367e-02  3.44326884e+03]"
81,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18757-A-4.wav,frog,1.0,,"[-2.15608826e+02  1.38478882e+02 -6.99887009e+01  8.43805313e+00
  9.25523567e+00  1.54345903e+01  2.36033573e+01 -2.08516312e+01
  3.58847260e+00  4.27392387e+00 -8.31609440e+00  6.39540720e+00
  4.78700924e+00  8.08451080e+00  7.54414082e+00  1.47272339e+01
  1.05626545e+01  1.22491531e+01  5.46932554e+00  8.43017387e+00
  2.93635815e-01 -1.59664467e-01 -1.79605648e-01  1.88964143e-01
  8.83163363e-02 -3.30171771e-02 -3.08551528e-02 -1.52285919e-01
  4.29910868e-02  1.36818677e-01 -3.88062443e-03 -7.65228644e-02
 -2.40871683e-02  2.17767917e-02  1.08011544e-01  3.03400010e-02
 -3.22492719e-02 -2.30692662e-02 -2.14022659e-02 -2.63718539e-03
  1.34509936e-01 -2.31242359e-01  1.20536096e-01 -5.30125387e-02
  4.97994870e-02  1.27414772e-02 -6.37735473e-03  1.02386951e-01
 -1.98853724e-02  8.02745204e-03 -1.13891838e-02 -4.38237451e-02
  1.67774165e-03 -5.96430572e-03  5.37892170e-02  5.43016847e-03
  2.12897900e-02 -1.16321268e-02  1.52135341e-04  1.68455038e-02
  1.63851604e+03  3.69255384e-03  2.61962382e+03]"
82,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-18810-A-49.wav,hand_saw,1.0,,"[-1.71753830e+02  4.43472023e+01 -8.54906082e+00  5.22429514e+00
  3.75562882e+00  4.49292660e+00  4.66599655e+00  9.12427998e+00
  6.97165918e+00  9.29919910e+00  6.46398306e+00  4.68257380e+00
  6.01771164e+00  4.48140097e+00  3.24032879e+00  2.41354942e+00
  1.75610876e+00  1.52892053e+00  3.05960441e+00  1.44746089e+00
  2.88388634e+00 -4.26218957e-01 -1.85563698e-01 -6.02535978e-02
 -1.11834481e-01 -5.61405998e-03 -6.80886162e-03 -1.74118169e-02
 -3.99920084e-02 -2.89994273e-02 -7.02292100e-02 -7.32959211e-02
 -3.84287834e-02 -8.02652761e-02 -5.33843972e-02 -2.09496729e-02
 -8.96281679e-04 -3.07654645e-02 -3.59939896e-02 -6.22062422e-02
  1.78690374e-01 -1.67752206e-01  1.50062866e-03  3.92375186e-05
  7.65181473e-03 -8.05685576e-03 -5.90904569e-03 -1.97407845e-02
 -2.18473934e-02  9.61555401e-04 -1.29158497e-02  1.85311567e-02
 -6.33809308e-04  2.13685483e-02  9.05234087e-03  2.31536757e-02
 -9.64829233e-04  3.18691693e-02  3.83956097e-02  2.37053614e-02
  3.62097082e+03  1.76826835e-01  7.49260763e+03]"
83,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-19026-A-43.wav,car_horn,1.0,,"[-4.70341370e+02  2.56320343e+01  3.83371639e+00  2.94957304e+00
 -4.85522598e-01  2.10393250e-01 -1.95218071e-01  1.69713664e+00
 -3.72337627e+00 -9.51774120e-01 -4.74062741e-01 -1.66816607e-01
  2.82309175e+00  4.62369156e+00  7.19857454e+00  5.92733431e+00
  4.25193501e+00  3.31954527e+00  3.52578449e+00  2.06791735e+00
 -1.63119721e+00 -2.42951855e-01 -6.71719834e-02  4.73692408e-03
  5.80855869e-02 -3.33634787e-03  5.08492514e-02  2.25248206e-02
  1.62224695e-01  1.11691944e-01  5.03495634e-02 -1.41721228e-02
 -6.62651211e-02 -5.35132252e-02 -5.00986129e-02 -5.15749790e-02
 -8.29958767e-02 -7.93647692e-02 -7.96301067e-02 -1.51700368e-02
 -5.64513028e-01  1.89618215e-01  9.10305977e-02  5.72387427e-02
 -7.03531085e-03  3.30001339e-02  8.17523152e-03  2.41150726e-02
  3.72509770e-02  2.97658779e-02  1.73931867e-02  1.49846850e-02
  2.31711343e-02 -2.68570203e-02 -3.09199188e-02 -5.31118102e-02
 -4.32060957e-02 -3.65706868e-02  6.67751720e-03  1.71044804e-02
  7.50445954e+02  6.06563449e-01  1.51265767e+03]"
84,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-19111-A-24.wav,coughing,1.0,,"[-5.37801086e+02  1.54714241e+01 -1.03745909e+01  1.81606734e+00
  3.43138307e-01 -3.56009459e+00  1.35019362e+00 -4.63455737e-01
 -4.09409094e+00  2.04738450e+00  1.06601548e+00 -7.38748252e-01
 -6.22005999e-01 -2.60598749e-01 -3.50136995e-01  3.08684617e-01
 -1.95846665e+00 -1.95980653e-01  3.42223316e-01 -1.36128223e+00
 -2.57586718e+00 -3.20980847e-01  8.44446793e-02 -2.57602483e-01
  2.85719279e-02  9.64523032e-02 -1.19249329e-01 -1.52639961e-02
  4.95781936e-02 -4.22640191e-03 -4.35238853e-02 -2.21832376e-02
  2.65200585e-02 -2.59825569e-02  5.52511699e-02  1.15859592e-02
  2.81739719e-02  7.69368485e-02 -1.59861241e-02  5.54656014e-02
 -5.55424877e-02  6.61432669e-02  9.04192403e-02  5.78036718e-02
 -6.22666739e-02 -4.07279059e-02 -7.31513696e-03 -6.52354211e-02
 -1.63420439e-02  3.77370045e-02  2.49723941e-02 -1.82342175e-02
 -4.15787697e-02 -1.19220968e-02 -9.12022591e-03 -1.71052776e-02
 -1.10328682e-02  6.07778411e-03 -1.38345407e-02  4.95076599e-03
  4.51551223e+02  8.21472883e-01  7.42048136e+02]"
85,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-19118-A-24.wav,coughing,1.0,,"[-8.22559631e+02  1.32689695e+01  3.44115376e-01  2.73815918e+00
 -1.71634209e+00 -3.29005146e+00 -7.14707822e-02  1.61940324e+00
 -2.63831705e-01  1.70989287e+00  1.15115714e+00 -5.53690046e-02
 -7.54832685e-01 -3.82378459e-01  1.04973841e+00  3.30977112e-01
  2.32254028e-01  5.51207781e-01 -2.19397411e-01 -9.05002296e-01
 -1.07581055e+00 -4.43582207e-01 -2.05447972e-01 -1.26280546e-01
  1.14764168e-03  7.38352463e-02  3.45698325e-03 -5.76305203e-02
 -1.54586416e-02  9.34675187e-02  1.59657886e-03 -2.58572176e-02
 -4.33344655e-02 -1.93881877e-02  3.77493881e-04 -6.15440346e-02
 -4.46666740e-02  2.72764987e-03 -1.61756370e-02 -6.31997082e-03
 -7.73385942e-01 -1.03241391e-01  2.82806382e-02 -1.18211143e-01
 -3.84693667e-02  1.32991029e-02  1.20285554e-02  1.34185310e-02
  7.00877309e-02  1.24039799e-01 -3.98736075e-03 -1.70570463e-02
 -1.90089494e-02 -4.38237377e-02  8.77249893e-03  3.62335220e-02
  4.98334393e-02  5.41959219e-02  3.72138880e-02  4.13334034e-02
  2.78584184e+02  8.77061605e-01  5.85433960e+02]"
86,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-19501-A-7.wav,insects,1.0,,"[-4.61544983e+02  2.24986897e+01  3.51717877e+00  2.22718501e+00
 -1.53686893e+00 -1.45410252e+00  8.50480258e-01 -1.20751715e+00
 -2.64838958e+00 -8.08815122e-01 -1.64619124e+00 -2.52332163e+00
 -8.95075738e-01 -1.01451218e+00 -1.82048178e+00 -1.03873372e+00
 -4.82202321e-01 -1.11037064e+00 -8.44174862e-01 -4.16832030e-01
 -2.07878900e+00 -4.47935432e-01  4.64450642e-02 -8.48563984e-02
  3.18894982e-02  3.77234630e-02  2.07109377e-02  5.70393763e-02
  7.55453706e-02  3.95700708e-02  3.76475900e-02  9.13840234e-02
  8.47746879e-02  1.74138453e-02  5.51139116e-02  4.73515540e-02
  1.54725350e-02  9.49968875e-04 -4.87146601e-02 -3.83079238e-02
  8.64037871e-02 -3.66679281e-02 -2.06678011e-03  2.95149833e-02
  1.51313236e-02  1.52298193e-02 -2.66149174e-02  8.94641224e-03
  4.57403213e-02 -1.28342137e-02 -1.05511500e-02  1.26461051e-02
 -1.75552256e-02 -6.28290465e-03  2.79902928e-02  3.87319587e-02
  1.34941330e-02  1.31295426e-02 -1.79704092e-02 -1.29907839e-02
  9.47038941e+02  7.37992048e-01  2.02795919e+03]"
87,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-196660-A-8.wav,sheep,1.0,,"[-2.48274124e+02  1.37219345e+02 -4.11290817e+01  3.02147713e+01
  9.58961964e+00 -1.29241190e+01 -1.57809362e+01 -7.29121089e-01
 -2.91449165e+00  1.52479732e+00  6.32009554e+00  4.35102177e+00
 -1.36355364e+00 -1.99407303e+00 -2.06435370e+00 -3.28795505e+00
 -6.51175833e+00 -6.78190565e+00 -4.02171707e+00 -2.77489328e+00
  4.49253410e-01 -1.35621848e-02 -9.31761712e-02  8.86707846e-03
 -1.01957530e-01 -1.27491727e-01  2.89447401e-02  1.15908645e-02
 -4.25202772e-03  1.29655683e-02  6.49805963e-02 -3.56935747e-02
 -2.58881524e-02 -2.09984779e-02 -4.34378609e-02  3.73911811e-03
  3.15035619e-02  6.20494522e-02 -8.52622383e-04 -4.08831276e-02
  7.53601827e-03 -1.47126513e-02  5.40755056e-02 -4.58802320e-02
  6.73347292e-03  2.01011146e-03 -3.52752581e-02 -4.96050268e-02
  1.06665334e-02  1.01880562e-02  6.61769602e-03 -1.32095832e-02
 -2.54652053e-02  1.55228376e-02  8.74028355e-03  1.81248542e-02
  1.18970200e-02 -3.99029022e-03 -9.35003906e-03  3.48457572e-04
  1.57166404e+03  6.39119651e-03  2.83959147e+03]"
88,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-196660-B-8.wav,sheep,1.0,,"[-2.12078156e+02  1.42129745e+02 -6.16906891e+01  2.81827717e+01
  1.05073919e+01 -3.75300384e+00 -1.20325203e+01  8.95111084e+00
  1.32564461e+00  6.87736702e+00  1.03422375e+01 -3.84113955e+00
 -6.51180220e+00 -1.47841692e+00 -5.16872787e+00 -5.57300997e+00
 -4.80487490e+00 -4.29651356e+00 -4.21963167e+00 -4.80383968e+00
  2.03188024e-02 -2.07213476e-01  1.18845902e-01  1.24663264e-01
 -1.87611450e-02 -2.81615630e-02 -1.28160715e-02 -4.24870737e-02
 -1.00711798e-02  8.85488093e-02 -6.88117975e-03 -1.10570952e-01
  3.00239567e-02  2.21079905e-02 -3.07572689e-02 -6.03799475e-03
  9.37719597e-04  4.48760428e-02  3.18877064e-02  8.24603066e-03
 -4.09455970e-02 -8.16756953e-03  5.74330650e-02 -2.99372151e-02
 -3.36611420e-02  6.48807827e-03 -6.66673854e-03  1.47748215e-03
  1.42860124e-02 -2.63886731e-02 -1.69306211e-02  3.94845993e-04
  2.88205892e-02  5.32817608e-03  2.58910526e-02  2.95286849e-02
 -7.12126493e-05 -2.93587428e-02  2.90484331e-05  6.59896713e-03
  1.62708601e+03  5.46085741e-03  2.76965841e+03]"
89,/Users/viktorzozula/.cache/kagglehub/datasets/javohirtoshqorgonov/noise-audio-data/versions/1/ESC-50-master/audio/1-19840-A-36.wav,vacuum_cleaner,1.0,,"[-1.57561386e+02  5.21448441e+01 -1.26756840e+01  6.93224669e+00
 -4.26172447e+00  4.62827253e+00  4.19240385e-01 -3.29685211e-03
 -1.21359749e+01  2.65261436e+00 -1.11739941e+01 -2.34947515e+00
 -9.12231731e+00 -9.40879726e+00 -7.95416832e+00 -1.15268078e+01
 -5.45734501e+00  1.50668478e+00 -6.66117811e+00 -6.33104610e+00
  5.97019829e-02 -9.66772903e-03 -2.51767542e-02 -1.17897196e-02
  1.02151223e-02  1.70062277e-02  3.28972051e-03 -1.59114925e-03
  4.52004746e-03 -2.01616511e-02 -2.14805342e-02 -4.88916673e-02
  3.16368882e-03 -7.79598299e-03 -1.23785604e-02  1.35004772e-02
  1.11813680e-03 -3.43198627e-02 -5.40339537e-02 -2.10206769e-02
 -7.33573511e-02 -3.36330035e-03 -2.21623797e-02 -1.06950710e-03
  1.34740327e-03 -2.33024228e-02  2.14486429e-03  6.48141466e-03
 -5.84907224e-03 -3.64687596e-03 -2.54409909e-02 -2.86669899e-02
 -1.02836154e-02  1.05969869e-02  1.92373134e-02  3.99648920e-02
  2.58167479e-02 -1.95473433e-03  1.69193670e-02 -4.97292262e-03
  3.54722738e+03  1.75681680e-01  7.31620483e+03]"
